domain,source_file,ns_class
landlordinsurancedeal.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancedeals.co.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancedeals.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancequotes.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancerate.co.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancerate.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancerates.co.uk,nominet_domains_2026-09-03.csv,none
landlordinsurancerates.uk,nominet_domains_2026-09-03.csv,none
lando.uk,nominet_domains_2026-09-03.csv,none
landsales.uk,nominet_domains_2026-09-03.csv,none
landscaped-garden.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
langhanteln.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
laptoptas.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
laserbatteries.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
lasislasmaldivas.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
latestproperty.co.uk,nominet_domains_2026-09-03.csv,none
launchmyventure.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
lawnmower.org.uk,nominet_domains_2026-09-03.csv,none
le-site.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
leafletdistribution.uk,nominet_domains_2026-09-03.csv,none
leafplows.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
learnerbike.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
learnguitar.uk,nominet_domains_2026-09-03.csv,none
leaseracks.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
leasingvehicles.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
leatherupholstery.co.uk,nominet_domains_2026-09-03.csv,none
led-hire.co.uk,nominet_domains_2026-09-03.csv,none
leddisplayscreens.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ledernes.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ledpanelen.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
legacysoftware.uk,nominet_domains_2026-09-03.csv,none
legacysystem.uk,nominet_domains_2026-09-03.csv,none
legaldomain.co.uk,nominet_domains_2026-09-03.csv,none
lehrstuhl.com,porkbun_domains_2026-09-02.csv,other
leisure-vehicles.com,porkbun_domains_2026-09-02.csv,other
lekkerder.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lekkerkerk.com,porkbun_domains_2026-09-02.csv,other
leleganza.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lendsy.co.uk,nominet_domains_2026-09-03.csv,none
leopardconsulting.co.uk,nominet_domains_2026-09-03.csv,none
leopardconsulting.uk,nominet_domains_2026-09-03.csv,none
leopardess.co.uk,nominet_domains_2026-09-03.csv,none
leopardess.uk,nominet_domains_2026-09-03.csv,none
leopardessconsulting.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
leopardessconsulting.uk,nominet_domains_2026-09-03.csv,none
leopardessdesign.co.uk,nominet_domains_2026-09-03.csv,none
leopardessdesign.uk,nominet_domains_2026-09-03.csv,none
lescalet.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lifeinsurancedeal.uk,nominet_domains_2026-09-03.csv,none
lifeinsurancequotation.co.uk,nominet_domains_2026-09-03.csv,none
lifeinsurancequotation.uk,nominet_domains_2026-09-03.csv,none
lifeinsurancerate.co.uk,nominet_domains_2026-09-03.csv,none
lifeinsurancerate.uk,nominet_domains_2026-09-03.csv,none
lifelearning.co.uk,nominet_domains_2026-09-03.csv,none
liftingbeams.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lincolnshireproperties.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
linkbuild.uk,nominet_domains_2026-09-03.csv,none
linkbuilder.uk,nominet_domains_2026-09-03.csv,none
linkchecker.uk,nominet_domains_2026-09-03.csv,none
linkchecking.co.uk,nominet_domains_2026-09-03.csv,none
linkchecking.uk,nominet_domains_2026-09-03.csv,none
lipprotection.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
liquidfloorscreeding.co.uk,nominet_domains_2026-09-03.csv,none
liquidwaterproofing.co.uk,nominet_domains_2026-09-03.csv,none
littlehelper.uk,nominet_domains_2026-09-03.csv,none
littlehelpers.ai,porkbun_domains_2026-09-02.csv,afternic_aftermarket
littlehelpers.uk,nominet_domains_2026-09-03.csv,none
livechatservice.uk,nominet_domains_2026-09-03.csv,none
livecoverage.co.uk,nominet_domains_2026-09-03.csv,none
livecoverage.com,porkbun_domains_2026-09-02.csv,none
lnvv.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lo-g.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
loancomparisontables.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
loanmanagement.co.uk,nominet_domains_2026-09-03.csv,none
loanrepayment.uk,nominet_domains_2026-09-03.csv,none
loanscentre.co.uk,nominet_domains_2026-09-03.csv,none
loansy.uk,nominet_domains_2026-09-03.csv,none
loanzy.co.uk,nominet_domains_2026-09-03.csv,none
localfirst.uk,nominet_domains_2026-09-03.csv,none
localvanhire.co.uk,nominet_domains_2026-09-03.csv,none
lodgeswithhottubs.club,dynadot_domains_2026-09-02.csv,afternic_aftermarket
lofthatches.com,porkbun_domains_2026-09-02.csv,other
logistics-systems.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
logistieke.com,porkbun_domains_2026-09-02.csv,other
londonlocal.co.uk,nominet_domains_2026-09-03.csv,none
longtermloan.co.uk,nominet_domains_2026-09-03.csv,none
longtermloan.uk,nominet_domains_2026-09-03.csv,none
longtermrentals.co.uk,nominet_domains_2026-09-03.csv,none
loopengineer.co.uk,nominet_domains_2026-09-03.csv,none
loopengineer.uk,nominet_domains_2026-09-03.csv,none
loopengineering.uk,nominet_domains_2026-09-03.csv,none
lorryloaders.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
lovebite.uk,nominet_domains_2026-09-03.csv,none
lowerrepayments.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lowloadervans.com,porkbun_domains_2026-09-02.csv,other
lowrepayments.co.uk,nominet_domains_2026-09-03.csv,none
luchow.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
luchthaventaxi.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
luggage.org.uk,nominet_domains_2026-09-03.csv,none
lutonparking.co.uk,nominet_domains_2026-09-03.csv,none
luxury-lodges-with-hot-tubs.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
luxurycaravanhire.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
luxuryfirst.uk,nominet_domains_2026-09-03.csv,none
luxurygifthampers.co.uk,nominet_domains_2026-09-03.csv,none
luxuryleisureparks.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
luxurylodgeescapes.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
luxurylodgeswithhottubs.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
luxurymensclothing.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
luxuryresidentialhomes.co.uk,nominet_domains_2026-09-03.csv,none
luxuryretirementcommunities.co.uk,nominet_domains_2026-09-03.csv,none
luxuryretirementhomes.co.uk,nominet_domains_2026-09-03.csv,none
luxuryretirementliving.co.uk,nominet_domains_2026-09-03.csv,none
lvqf.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
lvrcalculator.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
lyf.uk,nominet_domains_2026-09-03.csv,none
m-se.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
machinerycovers.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
madonnas.co.uk,nominet_domains_2026-09-03.csv,none
mailinglist.co.uk,nominet_domains_2026-09-03.csv,none
mailinglists.co.uk,nominet_domains_2026-09-03.csv,none
mailix.uk,nominet_domains_2026-09-03.csv,none
maintenanceagent.co.uk,nominet_domains_2026-09-03.csv,none
maintenanceagent.uk,nominet_domains_2026-09-03.csv,none
maintenanceagents.co.uk,nominet_domains_2026-09-03.csv,none
maintenanceagents.uk,nominet_domains_2026-09-03.csv,none
makeitaquote.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
makeupdesign.uk,nominet_domains_2026-09-03.csv,none
makeupdesigner.uk,nominet_domains_2026-09-03.csv,none
makeupdesigners.co.uk,nominet_domains_2026-09-03.csv,none
makeupdesigners.uk,nominet_domains_2026-09-03.csv,none
makeupdesigns.uk,nominet_domains_2026-09-03.csv,none
malagahomerentals.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mallets.co.uk,nominet_domains_2026-09-03.csv,none
managed-print.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
managementemail.co.uk,nominet_domains_2026-09-03.csv,none
managementemail.uk,nominet_domains_2026-09-03.csv,none
mandrill.uk,nominet_domains_2026-09-03.csv,none
manhole-cover.co.uk,nominet_domains_2026-09-03.csv,none
manhole-cover.com,porkbun_domains_2026-09-02.csv,other
manvan.uk,nominet_domains_2026-09-03.csv,none
mapledesks.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
marineinsurancequote.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
marketing-plans.uk,nominet_domains_2026-09-03.csv,none
marketinganalytics.uk,nominet_domains_2026-09-03.csv,none
marketingaudit.uk,nominet_domains_2026-09-03.csv,none
marketingcopy.co.uk,nominet_domains_2026-09-03.csv,none
marketingcopy.uk,nominet_domains_2026-09-03.csv,none
markety.co.uk,nominet_domains_2026-09-03.csv,none
markety.uk,nominet_domains_2026-09-03.csv,none
materials-handling.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mathscalculator.co.uk,nominet_domains_2026-09-03.csv,none
meat-shop.co.uk,nominet_domains_2026-09-03.csv,none
meatrice.co.uk,nominet_domains_2026-09-03.csv,none
meatrice.uk,nominet_domains_2026-09-03.csv,none
meatyrice.co.uk,nominet_domains_2026-09-03.csv,none
meatyrice.uk,nominet_domains_2026-09-03.csv,none
mediaplacements.uk,nominet_domains_2026-09-03.csv,none
medicalcamera.co.uk,nominet_domains_2026-09-03.csv,none
medicalcamera.uk,nominet_domains_2026-09-03.csv,none
medicalcare.uk,nominet_domains_2026-09-03.csv,none
medicalclinic.uk,nominet_domains_2026-09-03.csv,none
medicaldevices.uk,nominet_domains_2026-09-03.csv,none
medicalinsurancequotation.co.uk,nominet_domains_2026-09-03.csv,none
medicalinsurancequotation.uk,nominet_domains_2026-09-03.csv,none
medicam.co.uk,nominet_domains_2026-09-03.csv,none
medicam.uk,nominet_domains_2026-09-03.csv,none
medication.me.uk,nominet_domains_2026-09-03.csv,none
mediccover.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
meetfemales.co.uk,nominet_domains_2026-09-03.csv,none
meinroboten.com,dynadot_domains_2026-09-02.csv,other
memecreator.co.uk,nominet_domains_2026-09-03.csv,none
memecreator.uk,nominet_domains_2026-09-03.csv,none
memegenerator.co.uk,nominet_domains_2026-09-03.csv,none
memegenerator.uk,nominet_domains_2026-09-03.csv,none
mens-jean.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mens-jeans.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mens-watch.co.uk,nominet_domains_2026-09-03.csv,none
mensactive.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
menscycles.co.uk,nominet_domains_2026-09-03.csv,none
mensjumpers.co.uk,nominet_domains_2026-09-03.csv,none
menslifeinsurance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mensneckties.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
menswatches.me.uk,nominet_domains_2026-09-03.csv,none
mentalseduction.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
metalbusinesscards.uk,nominet_domains_2026-09-03.csv,none
metallichydrogen.co.uk,nominet_domains_2026-09-03.csv,none
metallichydrogen.uk,nominet_domains_2026-09-03.csv,none
metalprefabbuildings.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
metalprimer.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
metalramp.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mezzaninelifts.co.uk,nominet_domains_2026-09-03.csv,none
mickletrafford.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
microfoons.com,porkbun_domains_2026-09-02.csv,other
microsite.uk,nominet_domains_2026-09-03.csv,none
midi-keyboards.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mielas.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mieleonline.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mietswohnungen.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
millionagents.co.uk,nominet_domains_2026-09-03.csv,none
millionagents.uk,nominet_domains_2026-09-03.csv,none
miniatuurtje.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
minibusleasing.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
minifridgefreezer.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
minihelper.co.uk,nominet_domains_2026-09-03.csv,none
minihelper.uk,nominet_domains_2026-09-03.csv,none
minihelpers.co.uk,nominet_domains_2026-09-03.csv,none
minihelpers.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
minihelpers.uk,nominet_domains_2026-09-03.csv,none
minisitemaker.co.uk,nominet_domains_2026-09-03.csv,none
minisitemaker.uk,nominet_domains_2026-09-03.csv,none
miniwindturbines.co.uk,nominet_domains_2026-09-03.csv,none
mintgraphics.co.uk,nominet_domains_2026-09-03.csv,none
mintgraphics.uk,nominet_domains_2026-09-03.csv,none
mirrorless-cameras.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mixer-tap.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mixer-taps.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mobilehomeloans.co.uk,nominet_domains_2026-09-03.csv,none
mobileui.co.uk,nominet_domains_2026-09-03.csv,none
mobileui.uk,nominet_domains_2026-09-03.csv,none
mobileux.co.uk,nominet_domains_2026-09-03.csv,none
mobileux.uk,nominet_domains_2026-09-03.csv,none
mobilewindscreenreplacement.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
moderated.co.uk,nominet_domains_2026-09-03.csv,none
modernlandscapedesigners.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
modularaiagents.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
modularbuildinghire.co.uk,nominet_domains_2026-09-03.csv,none
modularcabins.co.uk,nominet_domains_2026-09-03.csv,none
modularoffices.co.uk,nominet_domains_2026-09-03.csv,none
moleculair.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
money-changing.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
moneyconverters.co.uk,nominet_domains_2026-09-03.csv,none
moneyrates.co.uk,nominet_domains_2026-09-03.csv,none
monitorizare.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
monologuer.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
monthlyrental.co.uk,nominet_domains_2026-09-03.csv,none
moodboards.uk,nominet_domains_2026-09-03.csv,none
moorhen.uk,nominet_domains_2026-09-03.csv,none
moorhens.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mopkit.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mopkits.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
moral-judgement.com,porkbun_domains_2026-09-02.csv,other
morale.uk,nominet_domains_2026-09-03.csv,none
mortgage-calculatoruk.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mortgage-rates.co.uk,nominet_domains_2026-09-03.csv,none
mortgage-refinance.co.uk,nominet_domains_2026-09-03.csv,none
mortgageextension.co.uk,nominet_domains_2026-09-03.csv,none
mortgageextensions.co.uk,nominet_domains_2026-09-03.csv,none
mortgageinterestcalculator.co.uk,nominet_domains_2026-09-03.csv,none
mortgagerepaymentsinsurance.co.uk,nominet_domains_2026-09-03.csv,none
mortgagerepaymentsinsurance.uk,nominet_domains_2026-09-03.csv,none
mortgagescalculators.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mosquitobracelets.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
motherandchild.uk,nominet_domains_2026-09-03.csv,none
motorbikeequipment.co.uk,nominet_domains_2026-09-03.csv,none
motorhomeconversions.co.uk,nominet_domains_2026-09-03.csv,none
motorhomelife.co.uk,nominet_domains_2026-09-03.csv,none
motorizedlifts.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
motorsportsimulators.co.uk,nominet_domains_2026-09-03.csv,none
motorstorage.co.uk,nominet_domains_2026-09-03.csv,none
mouldcleaners.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mouldedpulppackaging.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mountainclimbing.co.uk,nominet_domains_2026-09-03.csv,none
mountaintricycle.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
mountaintricycles.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
movingstorage.co.uk,nominet_domains_2026-09-03.csv,none
mow.uk,nominet_domains_2026-09-03.csv,none
mowersguide.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
mris.uk,nominet_domains_2026-09-03.csv,none
mriscans.uk,nominet_domains_2026-09-03.csv,none
muscleenhancement.co.uk,nominet_domains_2026-09-03.csv,none
muscletoner.uk,nominet_domains_2026-09-03.csv,none
mutsjes.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
my-logistic.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
myads.uk,nominet_domains_2026-09-03.csv,none
mydreamnails.com,dynadot_domains_2026-09-02.csv,other
myhealthblog.uk,nominet_domains_2026-09-03.csv,none
myhealthcareblog.uk,nominet_domains_2026-09-03.csv,none
myhealthcarediary.uk,nominet_domains_2026-09-03.csv,none
myhealthdiary.uk,nominet_domains_2026-09-03.csv,none
mykitchenextension.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
mywork.cv,porkbun_domains_2026-09-02.csv,afternic_aftermarket
myxology.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
nachsehen.com,porkbun_domains_2026-09-02.csv,other
nachtvracht.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
nationalgridenergy.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
nattlampa.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
naturalistic.uk,nominet_domains_2026-09-03.csv,none
naturalrefrigerants.co.uk,nominet_domains_2026-09-03.csv,none
negociado.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
negotiations.co.uk,nominet_domains_2026-09-03.csv,none
netfares.co.uk,nominet_domains_2026-09-03.csv,none
netproperty.co.uk,nominet_domains_2026-09-03.csv,none
networkarchitecture.uk,nominet_domains_2026-09-03.csv,none
netzstecker.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
neuralnets.co.uk,nominet_domains_2026-09-03.csv,none
new-roofs.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
nftagency.uk,nominet_domains_2026-09-03.csv,none
nojob.co.uk,nominet_domains_2026-09-03.csv,none
notizias.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
notuleren.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
oakframedhouses.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
odluzeni.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ofertadia.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
offgridcabins.co.uk,nominet_domains_2026-09-03.csv,none
offgridcampervans.co.uk,nominet_domains_2026-09-03.csv,none
office-containers.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
officeclearance.uk,nominet_domains_2026-09-03.csv,none
officeglasspartition.co.uk,nominet_domains_2026-09-03.csv,none
officeglasspartitions.co.uk,nominet_domains_2026-09-03.csv,none
officemugs.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
officescales.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
officestationery.net,porkbun_domains_2026-09-02.csv,sedo
officesupplies.co.uk,nominet_domains_2026-09-03.csv,none
officewipes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
offroadcentre.co.uk,nominet_domains_2026-09-03.csv,none
offroadebikes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
offset-mortgage.co.uk,nominet_domains_2026-09-03.csv,none
offset-mortgage.com,porkbun_domains_2026-09-02.csv,none
offshorecontainers.co.uk,nominet_domains_2026-09-03.csv,none
oilandfinance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
oilcapture.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
oilexplorer.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
oilfieldequipment.uk,nominet_domains_2026-09-03.csv,none
oilfieldinvestment.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
oilsuppliers.co.uk,nominet_domains_2026-09-03.csv,none
oldbritain.uk,nominet_domains_2026-09-03.csv,none
oldgoldjewelry.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
olive-oil.info,dynadot_domains_2026-09-02.csv,afternic_aftermarket
omega-oils.co.uk,nominet_domains_2026-09-03.csv,none
omega-oils.com,porkbun_domains_2026-09-02.csv,none
one-to-one.co.uk,nominet_domains_2026-09-03.csv,none
ongedierteweg.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
online-handelen.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
onlinecrossword.co.uk,nominet_domains_2026-09-03.csv,none
onlinefinancejobs.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
onlineflorist.uk,nominet_domains_2026-09-03.csv,none
onlineflowers.org.uk,nominet_domains_2026-09-03.csv,none
onlinehotelbookings.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
onlinekalkulator.com,porkbun_domains_2026-09-02.csv,other
onlinekitchenshop.co.uk,nominet_domains_2026-09-03.csv,none
onlinemortgagecalculator.co.uk,nominet_domains_2026-09-03.csv,none
onlineofficefurniture.co.uk,nominet_domains_2026-09-03.csv,none
onlinepricecomparison.co.uk,nominet_domains_2026-09-03.csv,none
onlinepromotion.co.uk,nominet_domains_2026-09-03.csv,none
onlinepromotion.uk,nominet_domains_2026-09-03.csv,none
onlinepuzzle.co.uk,nominet_domains_2026-09-03.csv,none
onlinestrategies.co.uk,nominet_domains_2026-09-03.csv,none
onlinestrategies.uk,nominet_domains_2026-09-03.csv,none
onlinetraden.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
onpointcopy.co.uk,nominet_domains_2026-09-03.csv,none
onpointcopy.uk,nominet_domains_2026-09-03.csv,none
onspotloan.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ontwikkelen.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
operazione.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
ordering.uk,nominet_domains_2026-09-03.csv,none
organicpizza.co.uk,nominet_domains_2026-09-03.csv,none
organicwholefood.co.uk,nominet_domains_2026-09-03.csv,none
organisationaudit.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
organisationaudit.uk,nominet_domains_2026-09-03.csv,none
organisationaudits.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
organisationaudits.uk,nominet_domains_2026-09-03.csv,none
organisert.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
organizationaudit.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
organizationaudits.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
ortd.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
oticato.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
outboardengines.co.uk,nominet_domains_2026-09-03.csv,none
outdoorfashions.co.uk,nominet_domains_2026-09-03.csv,none
outdoorheatingproducts.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outdoorjanitorial.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outfax.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outpatientcover.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outpatientinsurance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outpatientscover.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
outpatientsinsurance.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
oven-cleaning.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
overclad.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
overhead-cranes.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
overhead-cranes.uk,nominet_domains_2026-09-03.csv,none
overmaken.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
overpronation.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
oxenunity.co.uk,porkbun_domains_2026-09-02.csv,other
oxenunity.uk,porkbun_domains_2026-09-02.csv,other
oxes.co.uk,nominet_domains_2026-09-03.csv,none
package-deliveries.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
packagedeliveries.co.uk,nominet_domains_2026-09-03.csv,none
packagedeliveries.uk,nominet_domains_2026-09-03.csv,none
packagingdesign.uk,nominet_domains_2026-09-03.csv,none
packagingmachinery.uk,nominet_domains_2026-09-03.csv,none
packagingsupply.uk,nominet_domains_2026-09-03.csv,none
packing-cubes.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
paddle-grip.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
paddle-grips.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
padelcourts.uk,nominet_domains_2026-09-03.csv,none
pakkingen.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
palatschinken.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
pansets.co.uk,nominet_domains_2026-09-03.csv,none
pansets.uk,nominet_domains_2026-09-03.csv,none
paper-cups.co.uk,nominet_domains_2026-09-03.csv,none
paper-cups.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
paper-cups.uk,nominet_domains_2026-09-03.csv,none
parallelled.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
parasitology.uk,nominet_domains_2026-09-03.csv,none
parkhomeloans.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
parkhomemarketing.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
parking-heathrow.com,porkbun_domains_2026-09-02.csv,none
parsonsfilms.co.uk,nominet_domains_2026-09-03.csv,none
parsonsfilms.com,porkbun_domains_2026-09-02.csv,other
parsonsfilms.uk,nominet_domains_2026-09-03.csv,none
partywallspecialist.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
partywallsurveylondon.com,porkbun_domains_2026-09-02.csv,afternic_aftermarket
passengerlifts.co.uk,nominet_domains_2026-09-03.csv,none
passiflorale.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
pasturedegg.co.uk,porkbun_domains_2026-09-02.csv,other
pasturedegg.uk,porkbun_domains_2026-09-02.csv,other
patientcover.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
patio-cost.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
patio-costs.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
patiocost.com,spaceship_domains_2026-09-02.csv,afternic_aftermarket
patronyme.com,porkbun_domains_2026-09-02.csv,other
pavingrepair.com,dynadot_domains_2026-09-02.csv,afternic_aftermarket
paymentscalculator.co.uk,nominet_domains_2026-09-03.csv,none
pcgaming.uk,nominet_domains_2026-09-03.csv,none
pelletburners.co.uk,nominet_domains_2026-09-03.csv,none
pendant.co.uk,nominet_domains_2026-09-03.csv,none
pendant.uk,nominet_domains_2026-09-03.csv,none
pendulumsliptesting.co.uk,nominet_domains_2026-09-03.csv,none
penetrationtesting.uk,nominet_domains_2026-09-03.csv,none
peningar.com,porkbun_domains_2026-09-02.csv,other
