# traffic_probe_domains.tsv
# Domain list for the traffic-probe task. Source: parked/aftermarket marketplace export.
# The LAST column is the marketplace own ESTIMATED recent visits (relative ranking, not audited).
# Columns (tab-separated): domain  priceA  priceB  floor_min  flag  -  lander_type  Y  Y  N  N  tld  date_listed  listing_state  eligibility_status  est_visits
# Eligibility statuses (Pending Review / Opt-in Required / TLD Not Eligible / Registrar Not Eligible / Active / Buy Now Price Too High)
# refer to the PARKING program monetisation, NOT to whether you can repoint DNS.

## RANKED BY ESTIMATED VISITS (desc):  est_visits  domain  tld  eligibility_status
overpronation.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	3
privatemedicatlinsurancequotation.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	3
rampljus.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
sabinanigo.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
splendent.co.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	3
tradenonline.com	0	0	20000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
websydesigns.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	3
yachtingropes.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	3
adversecreditmortgage.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	4
aggeggi.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
anatinae.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
applesorter.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Opt-in Required	4
aprj.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	4
beekar.com	4999	4300	2500	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	4
dreiraeder.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
finance-analyst.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	4
fixedtermloans.com	0	0	30000	N	-	Custom Lander	N	N	Y	N	com	Sat Oct 26 2024	Listed	Pending Review	4
guaranteed.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	4
hingedkneebraces.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	4
jethire.co.uk	0	0	30000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	4
kogj.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	4
laserbatteries.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Registrar Not Eligible	4
ledernes.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Fri Dec 19 2025	Listed	Pending Review	4
metalprimer.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
pitforex.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	4
ricemills.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	4
seqd.com	0	0	50000	N	-	Custom Lander	N	N	Y	N	com	Sat Oct 26 2024	Listed	Pending Review	4
slevio.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Wed Dec 10 2025	Listed	Pending Review	4
speelhuisjes.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
vacanzaperfetta.com	4999	4300	2500	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	4
vidaartificial.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	4
viuty.shop	4999	4300	2500	N	-	Request Price	Y	Y	N	N	shop	Tue Dec 09 2025	Listed	TLD Not Eligible	4
bleusaphir.com	0	10000	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	5
boatrepairs.co.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	5
clips.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	uk	Sat Oct 26 2024	Listed	TLD Not Eligible	5
ekcema.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	5
healthscare.uk	0	0	20000	N	-	Custom Lander	N	N	Y	N	uk	Sat Oct 26 2024	Listed	TLD Not Eligible	5
le-site.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	5
lvqf.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	5
ortd.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Tue Dec 09 2025	Listed	Pending Review	5
plaquistes.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	5
posh.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	uk	Sat Oct 26 2024	Listed	TLD Not Eligible	5
smallmicrowaves.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	5
turbine-maintenance.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	5
ujoi.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	5
vehicle-hire.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	5
allesreiniger.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	6
altergasthof.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	6
apis.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	uk	Sat Oct 26 2024	Listed	TLD Not Eligible	6
cebolleta.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	6
fertilizerdispensers.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	6
malagahomerentals.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	6
mietswohnungen.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	6
operazione.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	6
surgeryhealthcare.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	6
arabianperfumes.co.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	7
averyvet.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	7
bancaras.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	7
bicicletasplegables.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	7
cvconsultants.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Registrar Not Eligible	7
fees.co.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	7
gymproteins.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Apr 21 2026	Listed	Pending Review	7
kzlu.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	7
lincolnshireproperties.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Registrar Not Eligible	7
roomfinder.co.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	7
ventilateurs.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	7
badskor.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	8
depositprotectionscheme.com	20000	12000	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Opt-in Required	8
dreamholidayvillas.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Registrar Not Eligible	8
eetz.com	180000	0	120000	N	-	Custom Lander	Y	N	Y	N	com	Sat Oct 26 2024	Listed	Buy Now Price Too High	8
girly.co.uk	0	0	10000	N	-	Custom Lander	N	N	Y	N	co.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	8
horizon-agency.com	4999	4300	2500	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	8
irrcalculator.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	8
oldgoldjewelry.com	0	20000	20000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	8
plantarproblems.com	0	0	20000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	8
cassavaroot.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	9
holidaytime.com	0	0	100000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	9
kongelige.com	0	0	20000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	9
lasislasmaldivas.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Opt-in Required	9
plaquefreedental.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	9
plumbersjobs.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	9
excavador.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	10
kathyappleby.com	0	0	30000	N	-	Custom Lander	N	N	Y	N	com	Sat Oct 26 2024	Listed	Pending Review	10
boxingonline.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	11
caravan-sites.com	0	0	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	11
cogk.com	28500	20000	10000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Opt-in Required	11
designs.uk	0	0	100000	N	-	Custom Lander	N	N	Y	N	uk	Sat Oct 26 2024	Listed	TLD Not Eligible	11
deluxemeubelen.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	12
primus-capital.com	4999	4300	2500	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	12
ukcommercialmortgage.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Opt-in Required	12
xhii.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	12
aproximar.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	13
avenueprivee.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	13
caravanparkhomes.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	13
creditoinmobiliario.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	13
goldbrocade.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Registrar Not Eligible	13
tourercaravans.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	13
finance.org.uk	0	0	50000	N	-	Custom Lander	N	N	Y	N	org.uk	Sat Oct 26 2024	Listed	TLD Not Eligible	14
trekkingsaddles.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Opt-in Required	14
umeg.com	0	0	50000	N	-	Request Price	N	N	Y	N	com	Wed Dec 10 2025	Listed	Pending Review	14
syndicatedloandirect.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	15
findinsurersonline.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	16
droneroofsurvey.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	17
easypedestal.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Wed Feb 18 2026	Listed	Pending Review	17
modernlandscapedesigners.com	0	0	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Pending Review	17
ticketsconcertssports.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	17
kilocars.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon May 04 2026	Listed	Pending Review	18
southernprints.co.uk	0	0	10000	N	-	Request Price	Y	Y	N	N	co.uk	Wed Sep 24 2025	Listed	TLD Not Eligible	18
terracepaint.com	25000	25000	12000	N	-	Request Price	Y	Y	N	N	com	Tue Dec 09 2025	Listed	Opt-in Required	18
appareilsmenagers.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Mon Dec 29 2025	Listed	Pending Review	19
campingandcaravanpark.com	0	0	10000	N	-	Request Price	Y	Y	N	N	com	Wed Dec 10 2025	Listed	Pending Review	20
